tileset,metatile_id,behavior,layer_type,tile_0,tile_1,tile_2,tile_3,tile_4,tile_5,tile_6,tile_7
gTileset_BikeShop,224,0,1,25120,25121,25136,25137,41884,41971,41900,41974
gTileset_BikeShop,225,0,1,25120,25121,25136,25137,41972,41973,41975,41976
gTileset_BikeShop,226,0,1,25120,25121,25136,25137,42997,42996,43000,42999
gTileset_BikeShop,227,0,1,25120,25121,25136,25137,42995,42908,42998,42924
gTileset_BikeShop,228,0,1,25120,25121,25136,25137,41912,41913,41928,41929
gTileset_BikeShop,229,0,1,25120,25121,25136,25137,41914,41915,41930,41931
gTileset_BikeShop,230,0,0,0,0,0,0,0,0,0,0
gTileset_BikeShop,231,0,0,0,0,0,0,0,0,0,0
gTileset_BikeShop,232,0,1,25120,25121,25122,25122,41916,41917,41932,41933
gTileset_BikeShop,233,0,1,25120,25121,25136,25137,41918,41919,41934,41935
gTileset_BikeShop,234,0,1,25120,25121,25136,25137,42943,42942,42959,42958
gTileset_BikeShop,235,0,1,25120,25121,25136,25137,42941,42940,42957,42956
gTileset_BikeShop,236,0,0,0,0,0,0,0,0,0,0
gTileset_BikeShop,237,0,0,0,0,0,0,0,0,0,0
gTileset_BikeShop,238,11,1,25122,25122,25123,25138,41982,41983,0,0
gTileset_BikeShop,239,11,1,25122,25122,25123,25138,41978,41979,0,0
gTileset_BikeShop,240,0,1,25120,25121,25136,25137,41852,41853,41868,41872
gTileset_BikeShop,241,0,1,25120,25121,25136,25137,41854,41855,41873,41874
gTileset_BikeShop,242,0,1,25120,25121,25136,25137,42879,42878,42898,42897
gTileset_BikeShop,243,0,1,25120,25121,25136,25137,42877,42876,42896,42892
gTileset_BikeShop,244,0,1,25120,25121,25136,25137,41884,41888,41900,41904
gTileset_BikeShop,245,0,1,25120,25121,25136,25137,41889,41890,41905,41906
gTileset_BikeShop,246,11,1,25120,25121,25136,25137,42914,42913,42930,42929
gTileset_BikeShop,247,11,1,25120,25121,25136,25137,42912,42908,42928,42924
gTileset_BrendansMaysHouse,0,0,0,0,0,0,0,0,0,0,0
gTileset_BrendansMaysHouse,1,0,0,25139,25140,25155,25156,0,0,0,0
gTileset_BrendansMaysHouse,2,101,0,29228,29229,29244,29245,0,0,0,0
gTileset_BrendansMaysHouse,3,101,0,30253,30252,30269,30268,0,0,0,0
gTileset_BrendansMaysHouse,4,0,0,25137,25138,25153,25154,0,0,0,0
gTileset_BrendansMaysHouse,5,0,0,25137,25138,25155,25156,0,0,0,0
gTileset_BrendansMaysHouse,6,0,1,25137,25144,25155,25156,0,0,0,0
gTileset_BrendansMaysHouse,7,0,1,26168,25138,25155,25156,0,0,0,0
gTileset_BrendansMaysHouse,8,0,0,25131,25089,25100,25090,0,0,0,0
gTileset_BrendansMaysHouse,9,0,0,25089,25089,25091,25092,0,0,25160,25160
gTileset_BrendansMaysHouse,10,0,0,25089,25089,25093,25105,0,0,0,0
gTileset_BrendansMaysHouse,11,0,0,25089,25089,25105,25090,0,0,0,0
gTileset_BrendansMaysHouse,12,0,0,25089,25089,25091,25092,0,0,25160,25160
gTileset_BrendansMaysHouse,13,0,0,25089,25089,25093,25105,0,0,0,1024
gTileset_BrendansMaysHouse,14,0,0,25089,26155,25105,26124,0,1024,0,1024
gTileset_BrendansMaysHouse,15,0,1,45584,45584,45584,45584,25099,0,25115,0
gTileset_BrendansMaysHouse,16,0,0,25100,25106,25116,25122,0,0,0,0
gTileset_BrendansMaysHouse,17,96,0,25107,25108,25123,25124,0,0,0,0
gTileset_BrendansMaysHouse,18,0,0,25109,25105,25125,25121,0,0,0,0
gTileset_BrendansMaysHouse,19,0,0,25105,25106,25121,25122,0,0,0,0
gTileset_BrendansMaysHouse,20,96,0,25110,25111,25126,25127,0,0,0,0
gTileset_BrendansMaysHouse,21,0,0,25109,25105,25125,25121,0,1024,0,1024
gTileset_BrendansMaysHouse,22,0,0,25105,26124,25121,26140,0,0,0,0
gTileset_BrendansMaysHouse,23,0,1,46608,46608,46608,46608,1024,26123,1024,26139
gTileset_BrendansMaysHouse,24,0,0,25112,25113,25112,25113,0,0,0,0
gTileset_BrendansMaysHouse,25,0,1,25113,25113,25146,25146,34629,34628,34645,34644
gTileset_BrendansMaysHouse,26,0,1,25113,25113,25113,25113,25408,25409,25424,25425
gTileset_BrendansMaysHouse,27,0,1,25113,25113,25113,25113,26433,26432,26449,26448
gTileset_BrendansMaysHouse,28,0,1,25113,25113,25146,25146,33604,33605,33620,33621
gTileset_BrendansMaysHouse,29,0,0,25113,25114,25113,25114,0,0,0,0
gTileset_BrendansMaysHouse,30,0,0,25089,25089,25142,25143,0,0,0,0
gTileset_BrendansMaysHouse,31,0,0,45584,45584,45584,45584,0,0,0,0
gTileset_BrendansMaysHouse,32,0,0,25112,25113,25112,25113,0,0,0,0
gTileset_BrendansMaysHouse,33,0,1,25113,25113,25146,25146,34629,34628,34645,34644
gTileset_BrendansMaysHouse,34,0,1,25113,25113,25113,25146,25410,25411,25426,25427
gTileset_BrendansMaysHouse,35,0,1,25113,25113,25146,25113,26435,26434,26451,26450
gTileset_BrendansMaysHouse,36,0,1,25113,25113,25146,25146,33604,33605,33620,33621
gTileset_BrendansMaysHouse,37,0,0,25113,25114,25113,25114,0,0,0,0
gTileset_BrendansMaysHouse,38,0,0,25158,25159,25121,25121,0,0,0,0
gTileset_BrendansMaysHouse,39,0,1,25089,25089,25101,25102,0,0,0,0
gTileset_BrendansMaysHouse,40,0,0,25112,25113,25128,25129,0,0,0,0
gTileset_BrendansMaysHouse,41,0,1,25113,25113,25129,25129,0,0,0,0
gTileset_BrendansMaysHouse,42,0,1,25113,25113,25129,25129,0,0,0,0
gTileset_BrendansMaysHouse,43,0,1,25113,25113,25129,25129,0,0,0,0
gTileset_BrendansMaysHouse,44,0,1,25113,25113,25129,25129,0,0,0,0
gTileset_BrendansMaysHouse,45,0,0,25113,25114,25129,25130,0,0,0,0
gTileset_BrendansMaysHouse,46,0,0,25139,25140,25097,25097,0,0,0,0
gTileset_BrendansMaysHouse,47,0,1,25117,25118,25121,25121,0,0,0,0
gTileset_BrendansMaysHouse,48,0,1,25105,25105,25121,25121,25344,25345,25360,25361
gTileset_BrendansMaysHouse,49,0,1,25105,25105,25121,25121,25346,25347,25362,25363
gTileset_BrendansMaysHouse,50,0,1,25158,25159,25121,25121,25348,25349,25364,25365
gTileset_BrendansMaysHouse,51,0,1,25105,25105,25121,25121,29446,29447,29462,29463
gTileset_BrendansMaysHouse,52,0,1,25105,25105,25121,25121,29448,0,29464,0
gTileset_BrendansMaysHouse,53,0,0,25139,25140,25096,25097,0,0,0,0
gTileset_BrendansMaysHouse,54,0,0,25139,25140,25097,25098,0,0,0,0
gTileset_BrendansMaysHouse,55,0,0,25141,25138,25155,25156,0,0,0,0
gTileset_BrendansMaysHouse,56,0,1,25137,25138,25153,25154,25376,25377,25392,25393
gTileset_BrendansMaysHouse,57,0,1,25137,25138,25153,25154,25378,25379,25394,25395
gTileset_BrendansMaysHouse,58,0,1,25137,25138,25153,25154,25380,25381,25396,25397
gTileset_BrendansMaysHouse,59,0,1,25137,25138,25153,25154,29478,29479,29494,29495
gTileset_BrendansMaysHouse,60,0,1,25137,25138,25153,25154,29480,0,29496,0
gTileset_BrendansMaysHouse,61,0,0,25141,25138,25097,25097,0,0,0,0
gTileset_BrendansMaysHouse,62,0,0,25137,25138,25097,25097,0,0,0,0
gTileset_BrendansMaysHouse,63,0,1,25089,25089,25105,25105,0,0,29536,29537
gTileset_BrendansMaysHouse,64,0,1,25139,25139,25138,25138,25371,25372,25387,25388
gTileset_BrendansMaysHouse,65,0,1,25139,25139,25138,25138,25373,25374,25389,25390
gTileset_BrendansMaysHouse,66,0,0,25137,25137,25155,25156,0,0,25353,25354
gTileset_BrendansMaysHouse,67,0,1,25105,25105,25121,25121,0,29446,0,29462
gTileset_BrendansMaysHouse,68,0,1,25105,25105,25121,25121,29447,29448,29463,29464
gTileset_BrendansMaysHouse,69,0,1,25137,25144,25153,25154,0,0,0,0
gTileset_BrendansMaysHouse,70,0,0,25139,25141,25155,25156,0,0,25353,25354
gTileset_BrendansMaysHouse,71,0,1,25105,25105,25121,25121,29552,29553,29568,29569
gTileset_BrendansMaysHouse,72,0,1,25138,25138,25138,25137,25403,25404,25097,25097
gTileset_BrendansMaysHouse,73,0,1,25138,25138,25138,25137,25405,25406,25097,25097
gTileset_BrendansMaysHouse,74,0,1,25138,25138,25138,25137,25401,25402,25097,25097
gTileset_BrendansMaysHouse,75,0,1,25137,25138,25155,25156,0,29478,0,29494
gTileset_BrendansMaysHouse,76,0,1,25137,25138,25153,25154,29479,29480,29495,29496
gTileset_BrendansMaysHouse,77,0,0,25089,26155,25105,26124,0,0,0,0
gTileset_BrendansMaysHouse,78,0,1,25137,25138,25141,25138,29584,29585,0,0
gTileset_BrendansMaysHouse,79,0,1,25137,25138,25153,25154,29584,29585,0,0
gTileset_BrendansMaysHouse,80,0,0,25089,25089,25105,25105,0,0,25449,25450
gTileset_BrendansMaysHouse,81,0,1,25089,25089,25105,25105,0,0,33639,29544
gTileset_BrendansMaysHouse,82,0,1,25089,25089,25105,25105,0,0,30568,34663
gTileset_BrendansMaysHouse,83,0,0,25089,25089,25105,25105,0,0,25449,25450
gTileset_BrendansMaysHouse,84,0,0,25089,25089,25105,25105,0,0,0,0
gTileset_BrendansMaysHouse,85,133,1,25105,25105,25121,25121,25465,25466,0,0
gTileset_BrendansMaysHouse,86,0,0,25089,25089,25105,25105,0,0,25353,25354
gTileset_BrendansMaysHouse,87,0,0,0,0,0,0,0,0,0,0
gTileset_BrendansMaysHouse,88,0,1,25105,25105,29573,29574,29557,29558,7,8
gTileset_BrendansMaysHouse,89,0,1,25105,25105,25121,25121,29559,29560,29575,29576
gTileset_BrendansMaysHouse,90,0,1,25105,25105,25121,25121,30584,30583,30600,30599
gTileset_BrendansMaysHouse,91,0,1,25105,25105,30598,30597,30582,30581,7,8
gTileset_BrendansMaysHouse,92,0,0,25105,25105,25121,25121,0,0,0,0
gTileset_BrendansMaysHouse,93,0,1,25138,25138,25141,25137,25401,25402,0,0
gTileset_BrendansMaysHouse,94,0,1,25138,25138,25138,25137,25401,25402,0,0
gTileset_BrendansMaysHouse,95,0,0,25155,25156,25155,25156,33604,33605,33620,33621
gTileset_BrendansMaysHouse,96,0,1,25137,25138,25141,25154,29589,29590,0,0
gTileset_BrendansMaysHouse,97,0,1,25137,25138,25153,25154,33703,33704,33620,33621
gTileset_BrendansMaysHouse,98,0,1,25137,25138,25137,25154,33701,33702,34645,34644
gTileset_BrendansMaysHouse,99,0,1,25137,25138,25153,25154,30614,30613,0,0
gTileset_BrendansMaysHouse,100,0,1,25141,25144,25155,25156,0,0,0,0
gTileset_BrendansMaysHouse,101,0,1,25105,25105,25121,25121,0,0,33606,33607
gTileset_BrendansMaysHouse,102,0,1,25153,25154,25155,25156,33622,33623,0,0
gTileset_BrendansMaysHouse,103,0,1,25153,25154,25153,25156,33622,33623,0,0
gTileset_BrendansMaysHouse,104,0,1,25137,25138,25155,25156,33696,33697,33712,33713
gTileset_BrendansMaysHouse,105,0,0,25139,25140,25155,25156,25508,33701,33716,33717
gTileset_BrendansMaysHouse,106,0,0,25139,25140,25155,25156,33698,33699,33714,33715
gTileset_BrendansMaysHouse,107,0,1,25158,25159,25121,25121,0,0,33696,33697
gTileset_BrendansMaysHouse,108,0,1,25105,25105,25121,25121,0,0,33728,33729
gTileset_BrendansMaysHouse,109,0,0,25089,26155,25093,26124,0,1024,0,1024
gTileset_BrendansMaysHouse,110,0,0,25089,25089,25105,25105,0,0,0,0
gTileset_BrendansMaysHouse,111,0,0,25089,25089,25105,25090,0,0,0,0
gTileset_BrendansMaysHouse,112,0,1,25139,25140,25155,25156,33728,33729,33744,33745
gTileset_BrendansMaysHouse,113,0,1,25139,25140,25155,25156,33732,33733,33748,33749
gTileset_BrendansMaysHouse,114,0,1,25139,25140,25155,25156,33730,33731,33746,33747
gTileset_BrendansMaysHouse,115,0,1,25137,25138,25153,25154,33712,33713,0,0
gTileset_BrendansMaysHouse,116,0,1,25137,25138,25153,25154,33744,33745,0,0
gTileset_BrendansMaysHouse,117,0,0,25109,26124,25125,26140,0,0,0,0
gTileset_BrendansMaysHouse,118,0,0,25105,25105,25121,25121,1024,0,1024,0
gTileset_BrendansMaysHouse,119,0,0,25105,25106,25121,25122,0,0,0,0
gTileset_BrendansMaysHouse,120,0,0,25137,25137,25153,25139,0,0,0,25508
gTileset_BrendansMaysHouse,121,0,0,25137,25139,25139,25139,0,25508,25508,25508
gTileset_BrendansMaysHouse,122,0,0,25138,25155,25154,25155,0,0,0,0
gTileset_BrendansMaysHouse,123,0,1,25137,25138,25153,25154,1024,1024,1024,25436
gTileset_BrendansMaysHouse,124,0,1,25155,25156,25139,25140,0,0,25437,25438
gTileset_BrendansMaysHouse,125,0,1,25155,25156,25139,25140,1024,1024,25439,1024
gTileset_BrendansMaysHouse,126,197,1,25105,25105,25121,25121,29594,29595,29575,29576
gTileset_BrendansMaysHouse,127,197,1,25105,25105,25121,25121,30619,30618,30600,30599
gTileset_BrendansMaysHouse,128,0,1,25155,25156,25139,25140,1024,1024,1024,25436
gTileset_BrendansMaysHouse,129,0,1,25155,25156,25139,25140,0,0,25437,25438
gTileset_BrendansMaysHouse,130,0,1,25155,25156,25139,25140,1024,1024,25439,1024
gTileset_BrendansMaysHouse,131,0,0,25137,25452,25137,25468,0,29612,0,29628
gTileset_BrendansMaysHouse,132,192,0,25453,25454,25469,25470,29613,29614,29629,29630
gTileset_BrendansMaysHouse,133,0,0,25455,25156,25471,25140,29615,1024,29631,1024
gTileset_BrendansMaysHouse,134,0,0,0,0,0,0,0,0,0,0
gTileset_BrendansMaysHouse,135,0,0,0,0,0,0,0,0,0,0
gTileset_BrendansMaysHouse,136,0,0,25155,25481,25139,25497,0,29612,0,29628
gTileset_BrendansMaysHouse,137,192,0,25482,25483,25469,25470,29613,29614,29629,29630
gTileset_BrendansMaysHouse,138,0,0,25455,25156,25471,25140,29615,1024,29631,1024
gTileset_BrendansMaysHouse,139,0,1,25137,25484,25137,25500,0,29644,0,29660
gTileset_BrendansMaysHouse,140,0,1,25485,25486,25501,25502,29645,29646,29661,29662
gTileset_BrendansMaysHouse,141,0,1,25487,25156,25503,25140,29647,1024,29663,1024
gTileset_BrendansMaysHouse,142,0,0,0,0,0,0,0,0,0,0
gTileset_BrendansMaysHouse,143,0,0,0,0,0,0,0,0,0,0
gTileset_BrendansMaysHouse,144,0,1,25155,25513,25139,25529,0,29644,0,29660
gTileset_BrendansMaysHouse,145,0,1,25485,25486,25501,25502,29645,29646,29661,29662
gTileset_BrendansMaysHouse,146,0,1,25487,25156,25503,25140,29647,1024,29663,1024
gTileset_BrendansMaysHouse,147,142,1,25113,25113,25113,25146,25416,25417,25426,25427
gTileset_BrendansMaysHouse,148,142,1,25113,25113,25146,25113,26441,26440,26451,26450
gTileset_BrendansMaysHouse,149,0,0,0,0,0,0,0,0,0,0
gTileset_BrendansMaysHouse,150,0,0,0,0,0,0,0,0,0,0
gTileset_BrendansMaysHouse,151,0,0,0,0,0,0,0,0,0,0
gTileset_BrendansMaysHouse,152,181,0,25096,25097,25112,25113,0,0,0,0
gTileset_BrendansMaysHouse,153,181,1,25097,25097,25113,25113,0,0,0,0
gTileset_BrendansMaysHouse,154,181,0,25097,25098,25113,25114,0,0,0,0
gTileset_BrendansMaysHouse,155,0,1,0,0,0,0,0,0,0,0
gTileset_BrendansMaysHouse,156,0,1,0,0,0,0,0,0,0,0
gTileset_BrendansMaysHouse,157,0,0,0,0,0,0,0,0,0,0
gTileset_BrendansMaysHouse,158,0,0,0,0,0,0,0,0,0,0
gTileset_BrendansMaysHouse,159,0,0,0,0,0,0,0,0,0,0
gTileset_BrendansMaysHouse,160,181,0,25112,25113,25112,25113,0,0,0,0
gTileset_BrendansMaysHouse,161,195,1,25113,25113,25113,25113,0,0,0,0
gTileset_BrendansMaysHouse,162,181,0,25113,25114,25113,25114,0,0,0,0
gTileset_BrendansMaysHouse,163,0,1,0,0,0,0,0,0,0,0
gTileset_BrendansMaysHouse,164,0,1,0,0,0,0,0,0,0,0
gTileset_BrendansMaysHouse,165,0,0,0,0,0,0,0,0,0,0
gTileset_BrendansMaysHouse,166,0,0,0,0,0,0,0,0,0,0
gTileset_BrendansMaysHouse,167,0,0,0,0,0,0,0,0,0,0
gTileset_BrendansMaysHouse,168,181,0,25112,25113,25128,25129,0,0,0,0
gTileset_BrendansMaysHouse,169,181,1,25113,25113,25129,25129,0,0,0,0
gTileset_BrendansMaysHouse,170,181,0,25113,25114,25129,25130,0,0,0,0
gTileset_Building,0,0,0,0,0,0,0,0,0,0,0
gTileset_Building,1,0,0,20496,20496,20496,20496,0,0,0,0
gTileset_Building,2,134,0,19,20,35,36,0,0,0,0
gTileset_Building,3,134,0,496,497,498,499,0,0,0,0
gTileset_Building,4,131,0,21,22,37,38,0,0,0,0
gTileset_Building,5,131,0,500,501,37,38,0,0,0,0
gTileset_Building,6,101,0,4105,4106,6153,6154,0,0,2048,2048
gTileset_Building,7,101,0,5130,5129,7178,7177,0,0,2048,2048
gTileset_CableClub,0,0,0,0,4096,4096,4096,0,4096,4096,4096
gTileset_CableClub,1,0,0,41729,41729,41729,41729,4096,4096,4096,4096
gTileset_CableClub,2,0,0,25141,25141,25136,25136,4096,4096,4096,4096
gTileset_CableClub,3,0,0,25141,25170,27221,27222,4096,4096,4096,4096
gTileset_CableClub,4,0,0,25171,26196,27222,28247,4096,4096,4096,4096
gTileset_CableClub,5,0,0,25172,25171,27223,27222,4096,4096,4096,4096
gTileset_CableClub,6,0,0,26194,25141,27222,28245,4096,4096,4096,4096
gTileset_CableClub,7,0,0,25141,25141,26160,25136,4096,4096,4096,4096
gTileset_CableClub,8,0,0,25136,25136,25136,25136,4096,4096,4096,4096
gTileset_CableClub,9,0,0,4096,4096,4096,4096,4096,4096,4096,4096
gTileset_CableClub,10,0,0,25152,25153,25168,25136,4096,4096,4096,4096
gTileset_CableClub,11,0,0,25154,25136,25136,25136,4096,4096,0,37635
gTileset_CableClub,12,0,0,25136,26157,25136,26157,37644,37645,37638,37639
gTileset_CableClub,13,0,0,25133,25136,25133,25136,38669,38668,37642,37643
gTileset_CableClub,14,0,0,25136,26178,25136,25136,4096,4096,38659,0
gTileset_CableClub,15,0,0,26177,26176,25136,26192,4096,4096,4096,4096
gTileset_CableClub,16,0,0,25131,25136,25131,25136,4096,4096,4096,4096
gTileset_CableClub,17,0,0,26160,26155,25136,26155,5120,5120,4096,5120
gTileset_CableClub,18,0,0,25168,25136,25169,25149,4096,4096,4096,4096
gTileset_CableClub,19,0,1,25136,25149,25149,25116,37650,37651,37636,37637
gTileset_CableClub,20,0,1,25149,26157,25116,26141,37654,37655,37640,37641
gTileset_CableClub,21,0,1,25133,25149,25117,25116,37658,37659,38665,37660
gTileset_CableClub,22,0,1,25149,25136,25116,25149,38675,38674,38661,38660
gTileset_CableClub,23,0,0,25136,26192,25149,26193,4096,5120,4096,5120
gTileset_CableClub,24,0,0,41729,41729,25093,25093,4096,4096,4096,4096
gTileset_CableClub,25,0,0,4096,4096,4096,4096,4096,4096,4096,4096
gTileset_CableClub,26,0,0,25168,25136,27200,27201,4096,4096,4096,4096
gTileset_CableClub,27,0,1,25100,25100,27202,25136,37652,37653,4096,4096
gTileset_CableClub,28,0,1,25100,26141,25136,26157,37656,37657,4096,4096
gTileset_CableClub,29,0,1,25117,25100,25133,25136,38681,38680,4096,4096
gTileset_CableClub,30,0,1,25100,25100,25136,28226,38677,38676,4096,4096
gTileset_CableClub,31,0,0,25136,26192,28225,28224,4096,5120,4096,4096
gTileset_CableClub,32,0,0,25096,25096,25112,25112,4096,4096,4096,4096
gTileset_CableClub,33,101,0,29232,29232,29244,29244,4096,4096,4096,4096
gTileset_CableClub,34,101,0,33328,33328,33340,33340,4096,4096,4096,4096
gTileset_CableClub,35,0,0,25173,25174,25136,25136,4096,4096,4096,4096
gTileset_CableClub,36,0,0,25174,26199,25136,26157,4096,4096,4096,4096
gTileset_CableClub,37,0,0,25175,25174,25133,25136,4096,4096,4096,4096
gTileset_CableClub,38,0,0,26198,26197,25136,25136,4096,4096,4096,4096
gTileset_CableClub,39,0,0,33328,33328,33328,33328,1,2,17,18
gTileset_CableClub,40,0,0,25128,25128,25144,25144,4096,4096,4096,4096
gTileset_CableClub,41,0,0,0,0,0,0,0,0,0,0
gTileset_CableClub,42,0,0,33328,33328,33328,33328,0,0,0,0
gTileset_CableClub,43,0,0,25136,25136,25149,25149,4096,4096,4096,4096
gTileset_CableClub,44,101,0,25136,26157,25148,25148,4096,4096,4096,4096
gTileset_CableClub,45,101,0,25133,25136,25148,25148,4096,4096,4096,4096
gTileset_CableClub,46,0,0,25141,25141,25136,25136,4096,4096,4096,4096
gTileset_CableClub,47,0,1,33328,33328,33328,33328,33,34,49,50
gTileset_CableClub,48,0,0,41729,41729,41729,41729,4096,4096,4096,25089
gTileset_CableClub,49,0,0,41729,41729,41729,25091,4096,4096,25090,4096
gTileset_CableClub,50,0,0,41729,41729,25091,41729,4096,4096,4096,26114
gTileset_CableClub,51,0,0,41729,41729,41729,41729,4096,4096,26113,4096
gTileset_CableClub,52,0,0,41729,41729,25091,25091,4096,4096,4096,4096
gTileset_CableClub,53,0,0,41729,41729,25091,25092,4096,4096,4096,4096
gTileset_CableClub,54,0,0,41729,41729,26116,25091,4096,4096,5120,4096
gTileset_CableClub,55,0,0,41729,41729,25091,25091,4096,4096,4096,4096
gTileset_CableClub,56,0,1,41729,41729,41729,25121,4096,25105,4096,4096
gTileset_CableClub,57,0,1,41729,25108,25122,25123,25106,4096,4096,25358
gTileset_CableClub,58,0,1,26132,41729,25124,26146,5120,26130,25359,5120
gTileset_CableClub,59,0,1,41729,41729,26145,41729,26129,4096,5120,4096
gTileset_CableClub,60,0,1,25109,25109,25124,25123,4096,4096,25359,25358
gTileset_CableClub,61,0,1,26132,25095,25124,25111,5120,4096,25359,4096
gTileset_CableClub,62,0,1,26119,25108,26135,25123,5120,4096,5120,25358
gTileset_CableClub,63,0,1,25109,25109,25124,25123,4096,4096,25359,25358
gTileset_CableClub,64,0,0,41729,25137,41729,25098,4096,4096,4096,4096
gTileset_CableClub,65,0,1,25138,25142,25099,25158,4096,25374,4096,4096
gTileset_CableClub,66,0,1,25142,26162,25158,26123,25375,5120,4096,5120
gTileset_CableClub,67,0,0,26161,41729,26122,41729,5120,4096,5120,4096
gTileset_CableClub,68,0,1,25140,25139,25126,25125,25375,25374,4096,4096
gTileset_CableClub,69,0,1,25140,25127,25126,25143,25375,4096,4096,4096
gTileset_CableClub,70,0,1,26151,25139,26167,25125,5120,25374,5120,4096
gTileset_CableClub,71,0,1,25140,25139,25126,25125,25375,25374,4096,4096
gTileset_CableClub,72,0,0,41729,25114,41729,25130,4096,4096,4096,4096
gTileset_CableClub,73,0,0,25115,25141,25131,25136,4096,4096,4096,4096
gTileset_CableClub,74,0,0,25141,26139,25136,26155,4096,5120,4096,5120
gTileset_CableClub,75,0,0,26138,41729,26154,41729,5120,4096,5120,4096
gTileset_CableClub,76,0,0,29237,29237,29232,29282,4096,4096,4096,4096
gTileset_CableClub,77,0,0,29237,29237,29283,29284,4096,4096,4096,4096
gTileset_CableClub,78,0,0,29237,29237,30306,29232,4096,4096,4096,4096
gTileset_CableClub,79,0,0,20496,20496,20496,20496,5120,5120,30209,5120
gTileset_CableClub,80,0,0,41729,25146,41729,25130,4096,4096,4096,4096
gTileset_CableClub,81,0,0,25131,25136,25147,25149,4096,4096,4096,4096
gTileset_CableClub,82,0,0,25136,26155,26173,26171,5120,5120,5120,5120
gTileset_CableClub,83,0,0,26170,41729,26154,41729,5120,4096,5120,4096
gTileset_CableClub,84,0,0,29232,29298,29232,29299,4096,4096,4096,4096
gTileset_CableClub,85,0,0,29232,29232,29232,29232,4096,4096,4096,4096
gTileset_CableClub,86,0,0,32371,29232,32370,29232,6144,4096,6144,4096
gTileset_CableClub,87,0,0,30225,20496,30241,20496,5120,5120,5120,5120
gTileset_CableClub,88,0,1,41729,25146,41729,25130,4096,4096,4096,41744
gTileset_CableClub,89,0,1,25131,25136,25131,25136,4096,4096,41745,4096
gTileset_CableClub,90,0,1,25136,26155,25136,26155,4096,5120,4096,42769
gTileset_CableClub,91,0,1,26170,41729,26154,41729,5120,4096,42768,42768
gTileset_CableClub,92,0,0,29232,31330,29232,29232,4096,6144,4096,4096
gTileset_CableClub,93,0,0,32356,32355,29232,29232,7168,7168,4096,4096
gTileset_CableClub,94,0,0,32354,29232,29232,29232,6144,4096,4096,4096
gTileset_CableClub,95,0,0,30257,20496,30218,20496,5120,5120,5120,5120
gTileset_CableClub,96,0,1,29232,29298,29232,29299,29472,4096,29488,4096
gTileset_CableClub,97,0,1,32371,29232,32370,29232,6144,29473,6144,29489
gTileset_CableClub,98,0,0,29232,29301,29286,29287,4096,4096,4096,4096
gTileset_CableClub,99,0,0,30325,29232,30311,30310,4096,4096,4096,4096
gTileset_CableClub,100,0,0,29302,29303,31350,31351,4096,4096,4096,4096
